cliente,producto,precio,cantidad,pais,metodo_pago,fecha
Ana,Celular,1928.0,6,Chile,transferencia,2024-06-15 11:00:00
Maria,Celular,1600.0,1,Perú,Efectivo,2024-06-15 12:00:00
Ana,Laptop,1290.0,4,COL,transferencia,2024-06-15 13:00:00
Pedro,Celular,1891.0,5,Colombia,Efectivo,2024-06-15 14:00:00
Ana,Monitor,1189.0,2,chile,Tarjeta,2024-06-15 15:00:00
Luisa,Monitor,1598.0,2,Chile,TRANSFERENCIA,2024-06-15 16:00:00
Maria,Teclado,451.0,7,chile,transferencia,2024-06-15 17:00:00
Carlos,Celular,850.0,7,Colombia,Efectivo,2024-06-15 18:00:00
Carlos,Celular,965.0,6,peru,Tarjeta,2024-06-15 19:00:00
Maria,Mouse,708.0,1,COL,transferencia,2024-06-15 20:00:00
Luisa,Laptop,885.0,3,Perú,Efectivo,2024-06-15 21:00:00
Juan,Teclado,1695.0,9,peru,Efectivo,2024-06-15 22:00:00
Ana,Celular,785.0,1,Perú,Tarjeta,2024-06-15 23:00:00
Luisa,Mouse,771.0,2,peru,transferencia,2024-06-16 00:00:00
Pedro,Laptop,954.0,8,COL,transferencia,2024-06-16 01:00:00
Maria,Teclado,1843.0,7,Colombia,TRANSFERENCIA,2024-06-16 02:00:00
Ana,Teclado,932.0,9,Perú,transferencia,2024-06-16 03:00:00
Carlos,Celular,944.0,4,COL,Efectivo,2024-06-16 04:00:00
Juan,Teclado,1756.0,4,Perú,TRANSFERENCIA,2024-06-16 05:00:00
Pedro,Mouse,34.0,7,COL,TRANSFERENCIA,2024-06-16 06:00:00
Carlos,Teclado,815.0,1,peru,transferencia,2024-06-16 07:00:00
Maria,Monitor,1886.0,9,COL,TRANSFERENCIA,2024-06-16 08:00:00
Ana,Mouse,1697.0,2,peru,Efectivo,2024-06-16 00:00:00
Maria,Laptop,1569.0,1,Colombia,Efectivo,2024-06-16 10:00:00
Ana,Laptop,773.0,7,peru,Tarjeta,2024-06-16 11:00:00
Luisa,Celular,1093.0,6,col,Efectivo,2024-06-16 12:00:00
Juan,Celular,1500.0,3,Colombia,Tarjeta,2024-06-16 13:00:00
Luisa,Monitor,443.0,1,chile,TRANSFERENCIA,2024-06-16 14:00:00
Luisa,Laptop,888.0,5,chile,Tarjeta,2024-06-16 15:00:00
Maria,Laptop,1099.0,4,chile,transferencia,2024-06-16 16:00:00
Juan,Laptop,919.0,5,Chile,Tarjeta,2024-06-16 17:00:00
Ana,Laptop,574.0,three,Chile,transferencia,2024-06-16 18:00:00
Ana,Teclado,1961.0,1,COL,TRANSFERENCIA,2024-06-16 19:00:00
Pedro,Mouse,115.0,,COL,Tarjeta,2024-06-16 20:00:00
Carlos,Mouse,105.0,6,col,Efectivo,2024-06-16 21:00:00
Pedro,Monitor,1721.0,5,COL,transferencia,2024-06-16 22:00:00
Pedro,Teclado,1584.0,2,Colombia,TRANSFERENCIA,2024-06-16 23:00:00
Ana,Laptop,177.0,9,Colombia,Efectivo,2024-06-17 00:00:00
Maria,Laptop,51.0,5,chile,transferencia,2024-06-17 01:00:00
Luisa,Celular,1912.0,5,peru,TRANSFERENCIA,2024-06-17 02:00:00
Luisa,Celular,113.0,9,Perú,TRANSFERENCIA,2024-06-17 03:00:00
Luisa,Monitor,1878.0,3,COL,Efectivo,2024-06-17 04:00:00
Juan,Laptop,1237.0,5,col,TRANSFERENCIA,2024-06-17 05:00:00
Ana,Monitor,529.0,5,chile,Tarjeta,2024-06-17 06:00:00
Maria,Teclado,291.0,2,Chile,TRANSFERENCIA,2024-06-17 07:00:00
Juan,Mouse,1941.0,4,Colombia,transferencia,2024-06-17 08:00:00
Carlos,Laptop,1076.0,2,Colombia,transferencia,2024-06-17 09:00:00
Maria,Teclado,956.0,5,Colombia,transferencia,2024-06-17 10:00:00
Pedro,Laptop,1143.0,2,Perú,Tarjeta,2024-06-17 11:00:00
Maria,Celular,1243.0,9,Perú,Efectivo,2024-06-17 12:00:00
Maria,Monitor,758.0,6,COL,Tarjeta,2024-06-17 13:00:00
Luisa,Celular,1901.0,8,Chile,Tarjeta,2024-06-17 14:00:00
Maria,Mouse,840.0,9,col,Tarjeta,2024-06-17 15:00:00
Pedro,Celular,58.0,8,Perú,TRANSFERENCIA,2024-06-17 16:00:00
Pedro,Laptop,124.0,5,peru,Efectivo,2024-06-17 17:00:00
Ana,Celular,1188.0,5,Perú,TRANSFERENCIA,2024-06-17 18:00:00
Maria,Laptop,1682.0,6,Colombia,Tarjeta,2024-06-17 19:00:00
Luisa,Mouse,512.0,1,col,transferencia,2024-06-17 00:00:00
Maria,Celular,1712.0,8,COL,Tarjeta,2024-06-17 21:00:00
Carlos,Monitor,1866.0,2,Perú,Efectivo,2024-06-17 22:00:00
Carlos,Monitor,1744.0,6,Colombia,transferencia,2024-06-17 23:00:00
Luisa,Monitor,995.0,9,chile,Efectivo,2024-06-18 00:00:00
Ana,Celular,80.0,3,peru,Tarjeta,2024-06-18 01:00:00
Ana,Celular,1021.0,2,peru,Efectivo,2024-06-18 02:00:00
Pedro,Celular,1552.0,5,chile,TRANSFERENCIA,2024-06-18 03:00:00
Pedro,Laptop,1745.0,9,COL,transferencia,2024-06-18 04:00:00
Juan,Mouse,1369.0,6,COL,Efectivo,2024-06-18 05:00:00
Luisa,Monitor,76.0,8,Perú,transferencia,2024-06-18 06:00:00
Maria,Laptop,1526.0,8,COL,transferencia,2024-06-18 07:00:00
Luisa,Monitor,1683.0,7,Chile,Tarjeta,2024-06-18 08:00:00
Juan,Laptop,1787.0,5,Chile,Tarjeta,2024-06-18 09:00:00
Pedro,Celular,976.0,2,Colombia,transferencia,2024-06-18 10:00:00
Luisa,Monitor,1246.0,5,Colombia,Efectivo,2024-06-18 11:00:00
Luisa,Celular,190.0,7,Colombia,transferencia,2024-06-18 12:00:00
Pedro,Monitor,1799.0,7,Chile,Tarjeta,2024-06-18 13:00:00
Juan,Teclado,622.0,2,Perú,Efectivo,2024-06-18 14:00:00
Pedro,Laptop,1896.0,three,Perú,transferencia,2024-06-18 15:00:00
Ana,Teclado,1632.0,6,COL,Tarjeta,2024-06-18 16:00:00
Maria,Laptop,706.0,7,Perú,transferencia,2024-06-18 17:00:00
Pedro,Mouse,612.0,8,Colombia,transferencia,2024-06-18 18:00:00
Juan,Monitor,257.0,4,col,transferencia,2024-06-18 19:00:00
Carlos,Mouse,1247.0,1,Colombia,Efectivo,2024-06-18 20:00:00
Ana,Mouse,368.0,8,Chile,Tarjeta,2024-06-18 21:00:00
Carlos,Laptop,258.0,8,chile,Tarjeta,2024-06-18 22:00:00
Pedro,Teclado,647.0,3,col,TRANSFERENCIA,2024-06-18 23:00:00
Ana,Celular,1956.0,3,COL,transferencia,2024-06-19 00:00:00
Maria,Laptop,959.0,5,peru,transferencia,2024-06-19 01:00:00
Pedro,Celular,1914.0,3,chile,TRANSFERENCIA,2024-06-19 02:00:00
Maria,Mouse,1549.0,5,Perú,transferencia,2024-06-19 03:00:00
Luisa,Celular,1121.0,8,Perú,Efectivo,2024-06-19 04:00:00
Carlos,Teclado,672.0,1,Chile,TRANSFERENCIA,2024-06-19 05:00:00
Ana,Laptop,185.0,2,Colombia,Tarjeta,2024-06-19 06:00:00
Maria,Teclado,732.0,2,Colombia,transferencia,2024-06-19 07:00:00
Juan,Teclado,435.0,4,col,Tarjeta,2024-06-19 08:00:00
Maria,Laptop,1804.0,9,Perú,transferencia,2024-06-19 09:00:00
Juan,Teclado,1636.0,2,chile,TRANSFERENCIA,2024-06-19 10:00:00
Pedro,Monitor,780.0,9,Chile,Tarjeta,2024-06-19 11:00:00
Ana,Monitor,1957.0,7,chile,transferencia,2024-06-19 12:00:00
Maria,Monitor,,8,COL,Efectivo,2024-06-19 13:00:00
Maria,Celular,90.0,1,Colombia,TRANSFERENCIA,2024-06-19 14:00:00
Ana,Teclado,936.0,5,chile,transferencia,2024-06-19 15:00:00
Maria,Laptop,147.0,9,Perú,transferencia,2024-06-19 16:00:00
Juan,Laptop,1466.0,4,peru,transferencia,2024-06-19 17:00:00
Maria,Celular,479.0,2,Chile,TRANSFERENCIA,2024-06-19 18:00:00
Carlos,Laptop,359.0,6,col,transferencia,2024-06-19 19:00:00
Pedro,Monitor,1159.0,2,Colombia,transferencia,2024-06-19 20:00:00
Luisa,Teclado,1914.0,3,Colombia,Tarjeta,2024-06-19 21:00:00
Juan,Laptop,1950.0,8,COL,Tarjeta,2024-06-19 22:00:00
Carlos,Laptop,1901.0,3,Colombia,TRANSFERENCIA,2024-06-19 23:00:00
Pedro,Mouse,999999.0,2,Chile,TRANSFERENCIA,2024-06-20 00:00:00
Ana,Mouse,1888.0,6,Perú,Efectivo,2024-06-20 01:00:00
Juan,Mouse,1263.0,3,Perú,transferencia,2024-06-20 02:00:00
Luisa,Teclado,1493.0,1,Perú,Tarjeta,2024-06-20 03:00:00
Pedro,Monitor,1378.0,3,peru,Tarjeta,2024-06-20 04:00:00
Luisa,Monitor,319.0,6,peru,transferencia,2024-06-20 05:00:00
Ana,Monitor,1986.0,3,Colombia,transferencia,2024-06-20 06:00:00
Ana,Teclado,1053.0,9,chile,TRANSFERENCIA,2024-06-20 07:00:00
Juan,Teclado,1914.0,7,peru,Efectivo,2024-06-20 08:00:00
Maria,Mouse,1594.0,5,chile,Efectivo,2024-06-20 09:00:00
Ana,Laptop,1011.0,2,chile,TRANSFERENCIA,2024-06-20 10:00:00
Pedro,Celular,1680.0,9,peru,TRANSFERENCIA,2024-06-20 11:00:00
Maria,Celular,1574.0,5,COL,Tarjeta,2024-06-20 12:00:00
Carlos,Laptop,1593.0,7,peru,TRANSFERENCIA,2024-06-20 13:00:00
Luisa,Mouse,1510.0,9,col,Efectivo,2024-06-20 14:00:00
Maria,Laptop,278.0,4,col,Tarjeta,2024-06-20 15:00:00
Luisa,Laptop,1036.0,9,chile,Efectivo,2024-06-20 16:00:00
Maria,Celular,779.0,1,col,transferencia,2024-06-20 17:00:00
Carlos,Mouse,25.0,6,Colombia,Efectivo,2024-06-20 00:00:00
Ana,Teclado,615.0,2,Perú,Tarjeta,2024-06-20 19:00:00
Carlos,Celular,1391.0,8,COL,Efectivo,2024-06-20 20:00:00
Ana,Teclado,1679.0,5,Colombia,Tarjeta,2024-06-20 21:00:00
Ana,Mouse,822.0,3,Perú,Tarjeta,2024-06-20 22:00:00
Luisa,Laptop,1872.0,2,COL,TRANSFERENCIA,2024-06-20 23:00:00
Pedro,Monitor,1166.0,8,chile,Efectivo,2024-06-21 00:00:00
Carlos,Monitor,1345.0,7,COL,TRANSFERENCIA,2024-06-21 01:00:00
Maria,Mouse,491.0,9,COL,TRANSFERENCIA,2024-06-21 02:00:00
Carlos,Monitor,904.0,8,col,Efectivo,2024-06-21 03:00:00
Luisa,Teclado,1577.0,4,col,Tarjeta,2024-06-21 04:00:00
Ana,Monitor,1338.0,2,col,transferencia,2024-06-21 05:00:00
Luisa,Mouse,278.0,2,COL,Efectivo,2024-06-21 06:00:00
Juan,Mouse,423.0,2,Chile,TRANSFERENCIA,2024-06-21 07:00:00
Juan,Teclado,34.0,6,COL,TRANSFERENCIA,2024-06-21 08:00:00
Maria,Monitor,325.0,7,col,Tarjeta,2024-06-21 09:00:00
Luisa,Monitor,580.0,6,COL,TRANSFERENCIA,2024-06-21 10:00:00
Maria,Laptop,734.0,2,col,transferencia,2024-06-21 11:00:00
Maria,Celular,1701.0,4,col,TRANSFERENCIA,2024-06-21 12:00:00
Juan,Mouse,1017.0,3,col,Tarjeta,2024-06-21 13:00:00
Maria,Laptop,1859.0,4,chile,Efectivo,2024-06-21 14:00:00
Juan,Mouse,1309.0,5,chile,Tarjeta,2024-06-21 15:00:00
Ana,Laptop,1963.0,7,Chile,TRANSFERENCIA,2024-06-21 16:00:00
Luisa,Celular,398.0,9,Perú,Tarjeta,2024-06-21 17:00:00
Maria,Laptop,731.0,2,COL,TRANSFERENCIA,2024-06-21 18:00:00
Juan,Mouse,453.0,8,Colombia,Tarjeta,2024-06-21 19:00:00
Carlos,Monitor,1008.0,3,col,Efectivo,2024-06-21 20:00:00
Maria,Mouse,1460.0,9,Chile,TRANSFERENCIA,2024-06-21 21:00:00
Pedro,Teclado,1090.0,4,Colombia,transferencia,2024-06-21 22:00:00
Ana,Teclado,706.0,3,chile,transferencia,2024-06-21 23:00:00
Ana,Teclado,980.0,6,Perú,transferencia,2024-06-22 00:00:00
Carlos,Teclado,1599.0,9,COL,transferencia,2024-06-22 01:00:00
Juan,Celular,730.0,7,chile,TRANSFERENCIA,2024-06-22 02:00:00
Maria,Monitor,377.0,4,Chile,TRANSFERENCIA,2024-06-22 03:00:00
Juan,Monitor,1974.0,3,col,Efectivo,2024-06-22 04:00:00
Ana,Mouse,351.0,4,col,Tarjeta,2024-06-22 05:00:00
Juan,Laptop,1838.0,3,col,TRANSFERENCIA,2024-06-22 06:00:00
Ana,Mouse,1885.0,3,Chile,transferencia,2024-06-22 07:00:00
Juan,Mouse,313.0,9,chile,TRANSFERENCIA,2024-06-22 08:00:00
Carlos,Mouse,773.0,4,Colombia,transferencia,2024-06-22 09:00:00
Luisa,Mouse,1407.0,9,Perú,Efectivo,2024-06-22 10:00:00
Carlos,Monitor,1983.0,5,COL,Tarjeta,2024-06-22 11:00:00
Carlos,Laptop,825.0,7,Perú,TRANSFERENCIA,2024-06-22 00:00:00
Luisa,Mouse,121.0,5,chile,Tarjeta,2024-06-22 13:00:00
Luisa,Monitor,887.0,1,col,transferencia,2024-06-22 14:00:00
Maria,Mouse,1039.0,2,Perú,transferencia,2024-06-22 15:00:00
Maria,Teclado,939.0,5,Colombia,Tarjeta,2024-06-22 16:00:00
Carlos,Mouse,712.0,6,peru,Efectivo,2024-06-22 17:00:00
Carlos,Mouse,855.0,7,chile,Tarjeta,2024-06-22 18:00:00
Ana,Celular,953.0,2,peru,Tarjeta,2024-06-22 19:00:00
Ana,Teclado,288.0,9,COL,TRANSFERENCIA,2024-06-22 20:00:00
Maria,Laptop,391.0,6,COL,TRANSFERENCIA,2024-06-22 21:00:00
Pedro,Mouse,1885.0,2,Perú,transferencia,2024-06-22 22:00:00
Pedro,Laptop,22.0,2,COL,TRANSFERENCIA,2024-06-22 23:00:00
Maria,Teclado,312.0,3,chile,Efectivo,2024-06-23 00:00:00
Ana,Mouse,1589.0,1,Chile,Efectivo,2024-06-23 01:00:00
Ana,Celular,1650.0,9,Colombia,Efectivo,2024-06-23 02:00:00
Pedro,Monitor,169.0,4,col,transferencia,2024-06-23 03:00:00
Juan,Celular,163.0,5,col,Efectivo,2024-06-23 04:00:00
Juan,Celular,763.0,7,Perú,Efectivo,2024-06-23 05:00:00
Ana,Monitor,190.0,1,col,TRANSFERENCIA,2024-06-23 06:00:00
Juan,Monitor,1559.0,3,Perú,transferencia,2024-06-23 07:00:00
Luisa,Monitor,1213.0,3,COL,Tarjeta,2024-06-23 08:00:00
Maria,Mouse,386.0,2,COL,Efectivo,2024-06-23 09:00:00
Maria,Laptop,1837.0,8,Chile,TRANSFERENCIA,2024-06-23 10:00:00
Ana,Laptop,785.0,5,Chile,Tarjeta,2024-06-23 11:00:00
Carlos,Monitor,1201.0,1,Colombia,Efectivo,2024-06-23 12:00:00
Pedro,Celular,1247.0,2,col,Tarjeta,2024-06-23 13:00:00
Ana,Teclado,1183.0,1,chile,Tarjeta,2024-06-23 14:00:00
Juan,Monitor,25.0,6,Chile,transferencia,2024-06-23 15:00:00
Pedro,Celular,1124.0,9,Colombia,transferencia,2024-06-23 16:00:00
Carlos,Celular,1153.0,7,peru,Efectivo,2024-06-23 17:00:00
Juan,Mouse,1989.0,5,Chile,Efectivo,2024-06-23 18:00:00
Luisa,Mouse,262.0,3,Colombia,transferencia,2024-06-23 19:00:00
Juan,Laptop,1093.0,8,Perú,Efectivo,2024-06-23 20:00:00
Luisa,Laptop,1299.0,4,Perú,Efectivo,2024-06-23 21:00:00
Pedro,Teclado,1442.0,9,Colombia,transferencia,2024-06-23 22:00:00
Luisa,Teclado,40.0,5,COL,Tarjeta,2024-06-23 23:00:00
Pedro,Teclado,1054.0,6,peru,Efectivo,2024-06-24 00:00:00
Pedro,Teclado,999999.0,5,Colombia,TRANSFERENCIA,2024-06-24 00:00:00
Pedro,Celular,1626.0,7,Chile,transferencia,2024-06-24 02:00:00
Pedro,Celular,298.0,7,COL,Efectivo,2024-06-24 03:00:00
Pedro,Laptop,1576.0,1,Colombia,Efectivo,2024-06-24 04:00:00
Juan,Mouse,507.0,2,col,transferencia,2024-06-24 05:00:00
Pedro,Mouse,1779.0,7,Chile,TRANSFERENCIA,2024-06-24 06:00:00
Juan,Monitor,1507.0,8,Chile,TRANSFERENCIA,2024-06-24 07:00:00
Pedro,Celular,1438.0,4,Perú,transferencia,2024-06-24 08:00:00
Luisa,Teclado,557.0,6,col,TRANSFERENCIA,2024-06-24 09:00:00
Pedro,Teclado,970.0,3,col,Efectivo,2024-06-24 10:00:00
Carlos,Monitor,141.0,7,Chile,TRANSFERENCIA,2024-06-24 11:00:00
Pedro,Mouse,1357.0,3,peru,Efectivo,2024-06-24 12:00:00
Pedro,Teclado,867.0,7,chile,Tarjeta,2024-06-24 13:00:00
Luisa,Mouse,1165.0,8,COL,TRANSFERENCIA,2024-06-24 14:00:00
Maria,Monitor,530.0,3,Perú,Tarjeta,2024-06-24 15:00:00
Luisa,Mouse,39.0,2,col,transferencia,2024-06-24 16:00:00
Carlos,Mouse,636.0,6,Perú,TRANSFERENCIA,2024-06-24 17:00:00
Maria,Mouse,1334.0,4,Chile,Efectivo,2024-06-24 18:00:00
Ana,Teclado,13.0,8,COL,TRANSFERENCIA,2024-06-24 19:00:00
Ana,Laptop,1358.0,2,Colombia,transferencia,2024-06-24 20:00:00
Carlos,Celular,518.0,4,col,transferencia,2024-06-24 21:00:00
Luisa,Mouse,1270.0,2,COL,Efectivo,2024-06-24 22:00:00
Juan,Mouse,1568.0,2,chile,TRANSFERENCIA,2024-06-24 23:00:00
Carlos,Mouse,25.0,2,Perú,Tarjeta,2024-06-25 00:00:00
Maria,Laptop,1567.0,1,Chile,transferencia,2024-06-25 01:00:00
Maria,Monitor,1006.0,4,COL,transferencia,2024-06-25 02:00:00
Pedro,Teclado,1617.0,2,Colombia,Efectivo,2024-06-25 03:00:00
Ana,Laptop,1849.0,9,COL,TRANSFERENCIA,2024-06-25 04:00:00
Maria,Mouse,1479.0,9,Chile,Tarjeta,2024-06-25 05:00:00
Carlos,Laptop,1536.0,7,Perú,TRANSFERENCIA,2024-06-25 06:00:00
Maria,Laptop,965.0,6,col,TRANSFERENCIA,2024-06-25 07:00:00
Carlos,Laptop,1263.0,3,chile,Tarjeta,2024-06-25 08:00:00
Juan,Monitor,1140.0,7,chile,Efectivo,2024-06-25 09:00:00
Pedro,Celular,1753.0,1,col,transferencia,2024-06-25 10:00:00
Ana,Teclado,1422.0,9,peru,Efectivo,2024-06-25 11:00:00
Maria,Monitor,1753.0,4,Perú,Efectivo,2024-06-25 12:00:00
Carlos,Monitor,272.0,6,chile,TRANSFERENCIA,2024-06-25 13:00:00
Luisa,Celular,1596.0,6,peru,Tarjeta,2024-06-25 14:00:00
Ana,Monitor,1098.0,3,peru,transferencia,2024-06-25 15:00:00
Juan,Laptop,274.0,4,Chile,TRANSFERENCIA,2024-06-25 16:00:00
Carlos,Laptop,1371.0,3,Chile,transferencia,2024-06-25 17:00:00
Pedro,Mouse,1334.0,6,Chile,TRANSFERENCIA,2024-06-25 18:00:00
Pedro,Monitor,387.0,1,Colombia,Tarjeta,2024-06-25 19:00:00
Juan,Mouse,1208.0,8,Perú,transferencia,2024-06-25 20:00:00
Juan,Teclado,972.0,8,col,transferencia,2024-06-25 21:00:00
Pedro,Laptop,1185.0,three,Perú,Efectivo,2024-06-25 22:00:00
Maria,Teclado,485.0,6,Chile,TRANSFERENCIA,2024-06-25 23:00:00
Maria,Celular,1299.0,1,Colombia,TRANSFERENCIA,2024-06-26 00:00:00
Carlos,Laptop,338.0,3,Perú,TRANSFERENCIA,2024-06-26 01:00:00
Luisa,Teclado,1849.0,1,Perú,Efectivo,2024-06-26 02:00:00
Carlos,Celular,1196.0,5,peru,Efectivo,2024-06-26 03:00:00
Luisa,Teclado,447.0,3,Perú,transferencia,2024-06-26 04:00:00
Juan,Celular,1376.0,2,peru,TRANSFERENCIA,2024-06-26 05:00:00
Ana,Celular,1400.0,3,peru,TRANSFERENCIA,2024-06-26 06:00:00
Carlos,Laptop,1498.0,9,COL,transferencia,2024-06-26 07:00:00
Carlos,Mouse,1783.0,8,Chile,transferencia,2024-06-26 08:00:00
Luisa,Celular,1232.0,3,chile,transferencia,2024-06-26 09:00:00
Juan,Celular,1533.0,2,Colombia,Tarjeta,2024-06-26 10:00:00
Juan,Laptop,,5,peru,Tarjeta,2024-06-26 11:00:00
Luisa,Mouse,1854.0,1,Perú,transferencia,2024-06-26 12:00:00
Juan,Monitor,1329.0,4,peru,Efectivo,2024-06-26 13:00:00
Pedro,Monitor,877.0,8,peru,Efectivo,2024-06-26 14:00:00
Maria,Mouse,520.0,1,peru,TRANSFERENCIA,2024-06-26 00:00:00
Pedro,Teclado,1821.0,5,col,Tarjeta,2024-06-26 16:00:00
Ana,Laptop,993.0,three,chile,Tarjeta,2024-06-26 17:00:00
Carlos,Mouse,1272.0,6,chile,transferencia,2024-06-26 18:00:00
Ana,Monitor,590.0,7,col,transferencia,2024-06-26 19:00:00
Carlos,Celular,1334.0,9,col,transferencia,2024-06-26 20:00:00
Maria,Monitor,15.0,1,col,transferencia,2024-06-26 21:00:00
Juan,Celular,1253.0,4,chile,transferencia,2024-06-26 22:00:00
Pedro,Laptop,1028.0,6,COL,Efectivo,2024-06-26 23:00:00
Luisa,Celular,1799.0,7,peru,Efectivo,2024-06-27 00:00:00
Pedro,Mouse,1486.0,7,COL,transferencia,2024-06-27 00:00:00
Maria,Celular,1466.0,8,Perú,Efectivo,2024-06-27 02:00:00
Ana,Teclado,816.0,8,chile,transferencia,2024-06-27 03:00:00
Luisa,Mouse,1903.0,8,Chile,transferencia,2024-06-27 04:00:00
Juan,Laptop,1419.0,8,chile,Tarjeta,2024-06-27 05:00:00
Maria,Mouse,628.0,8,Colombia,Efectivo,2024-06-27 06:00:00
Luisa,Teclado,1328.0,6,COL,Efectivo,2024-06-27 07:00:00
Maria,Laptop,1151.0,9,col,Tarjeta,2024-06-27 08:00:00
Maria,Monitor,414.0,3,col,Efectivo,2024-06-27 09:00:00
Juan,Teclado,1713.0,6,Perú,Tarjeta,2024-06-27 10:00:00
Carlos,Laptop,1006.0,5,peru,TRANSFERENCIA,2024-06-27 11:00:00
Luisa,Celular,1796.0,8,Colombia,Efectivo,2024-06-27 12:00:00
Juan,Mouse,603.0,4,COL,transferencia,2024-06-27 13:00:00
Maria,Laptop,575.0,4,peru,Tarjeta,2024-06-27 14:00:00
Juan,Mouse,761.0,5,peru,transferencia,2024-06-27 15:00:00
Carlos,Celular,1911.0,6,Chile,transferencia,2024-06-27 16:00:00
Pedro,Laptop,21.0,4,Chile,Efectivo,2024-06-27 17:00:00
Luisa,Monitor,1242.0,2,COL,Tarjeta,2024-06-27 18:00:00
Carlos,Teclado,174.0,2,COL,TRANSFERENCIA,2024-06-27 19:00:00
Ana,Laptop,887.0,3,COL,transferencia,2024-06-27 20:00:00
Luisa,Celular,1327.0,2,COL,transferencia,2024-06-27 21:00:00
Carlos,Laptop,1944.0,1,col,TRANSFERENCIA,2024-06-27 22:00:00
Maria,Mouse,1552.0,,chile,Tarjeta,2024-06-27 23:00:00
Luisa,Laptop,87.0,5,chile,Efectivo,2024-06-28 00:00:00
Luisa,Monitor,1467.0,1,peru,transferencia,2024-06-28 01:00:00
Juan,Laptop,,9,chile,Efectivo,2024-06-28 02:00:00
Maria,Teclado,623.0,8,peru,Tarjeta,2024-06-28 03:00:00
Ana,Laptop,1996.0,4,col,TRANSFERENCIA,2024-06-28 04:00:00
Pedro,Mouse,878.0,8,chile,Efectivo,2024-06-28 05:00:00
Carlos,Laptop,821.0,7,peru,Tarjeta,2024-06-28 06:00:00
Juan,Monitor,1832.0,7,COL,Efectivo,2024-06-28 07:00:00
Carlos,Celular,1716.0,1,Colombia,Efectivo,2024-06-28 08:00:00
Ana,Laptop,1110.0,6,chile,transferencia,2024-06-28 09:00:00
Ana,Laptop,1081.0,4,Chile,Efectivo,2024-06-28 10:00:00
Luisa,Teclado,776.0,2,Chile,transferencia,2024-06-28 11:00:00
Ana,Monitor,91.0,7,peru,Tarjeta,2024-06-28 12:00:00
Carlos,Celular,1928.0,9,Colombia,Tarjeta,2024-06-28 13:00:00
Maria,Mouse,1754.0,5,Chile,transferencia,2024-06-28 14:00:00
Maria,Laptop,218.0,8,chile,TRANSFERENCIA,2024-06-28 15:00:00
Luisa,Celular,1478.0,5,Colombia,Efectivo,2024-06-28 16:00:00
Pedro,Mouse,1629.0,7,col,Tarjeta,2024-06-28 00:00:00
Carlos,Monitor,531.0,7,Perú,Tarjeta,2024-06-28 18:00:00
Carlos,Monitor,1062.0,,peru,TRANSFERENCIA,2024-06-28 19:00:00
Ana,Celular,1337.0,3,col,Tarjeta,2024-06-28 20:00:00
Carlos,Mouse,1003.0,,col,transferencia,2024-06-28 21:00:00
Juan,Monitor,474.0,2,Colombia,TRANSFERENCIA,2024-06-28 22:00:00
Pedro,Celular,1535.0,6,peru,Tarjeta,2024-06-28 23:00:00
Ana,Monitor,1479.0,9,col,TRANSFERENCIA,2024-06-29 00:00:00
Juan,Monitor,637.0,3,COL,TRANSFERENCIA,2024-06-29 01:00:00
Luisa,Monitor,1523.0,2,col,Tarjeta,2024-06-29 02:00:00
Maria,Teclado,790.0,1,COL,Tarjeta,2024-06-29 03:00:00
Luisa,Mouse,1461.0,2,Perú,Tarjeta,2024-06-29 04:00:00
Maria,Celular,568.0,3,COL,TRANSFERENCIA,2024-06-29 05:00:00
Luisa,Celular,1392.0,7,COL,transferencia,2024-06-29 06:00:00
Carlos,Mouse,969.0,2,Colombia,transferencia,2024-06-29 07:00:00
Juan,Mouse,100.0,5,col,Efectivo,2024-06-29 08:00:00
Maria,Mouse,1086.0,2,Perú,Tarjeta,2024-06-29 09:00:00
Ana,Mouse,1763.0,7,col,transferencia,2024-06-29 10:00:00
Juan,Laptop,869.0,8,chile,Efectivo,2024-06-29 11:00:00
Ana,Celular,1622.0,8,chile,Efectivo,2024-06-29 12:00:00
Juan,Laptop,1237.0,8,COL,Tarjeta,2024-06-29 13:00:00
Juan,Monitor,565.0,9,Chile,Efectivo,2024-06-29 14:00:00
Luisa,Monitor,165.0,1,COL,transferencia,2024-06-29 15:00:00
Maria,Celular,11.0,1,col,Efectivo,2024-06-29 16:00:00
Maria,Monitor,1390.0,2,Perú,Efectivo,2024-06-29 17:00:00
Juan,Mouse,834.0,6,Chile,transferencia,2024-06-29 18:00:00
Carlos,Laptop,1602.0,1,Perú,Efectivo,2024-06-29 19:00:00
Carlos,Mouse,811.0,5,Colombia,Efectivo,2024-06-29 20:00:00
Ana,Monitor,992.0,5,COL,TRANSFERENCIA,2024-06-29 21:00:00
Ana,Laptop,1091.0,4,COL,Efectivo,2024-06-29 22:00:00
Luisa,Mouse,1287.0,5,chile,Efectivo,2024-06-29 23:00:00
Juan,Celular,1213.0,1,Colombia,TRANSFERENCIA,2024-06-30 00:00:00
Ana,Mouse,502.0,6,chile,TRANSFERENCIA,2024-06-30 01:00:00
Ana,Monitor,678.0,7,col,TRANSFERENCIA,2024-06-30 02:00:00
Pedro,Laptop,1068.0,8,COL,Tarjeta,2024-06-30 03:00:00
Juan,Celular,84.0,2,col,Tarjeta,2024-06-30 04:00:00
Luisa,Laptop,953.0,7,Perú,transferencia,2024-06-30 05:00:00
